Exec,Control, Con   ,Labour ,LibDem ,UKIP ,Green ,Others ,ONS code,Region,Unnamed: 3,"Number of households (2014-based household interim projections for 2017)1
(000s) ",White,Black or Black British,Asian or Asian British,Mixed,Other ethnic origin,Ethnic Group not Stated,Total_x,"Number per 1,000 households","Eligible, homeless and in priority need, but intentionally","Eligible, homeless but not in priority need","Eligible, but not homeless",Total decisions,Bed and breakfast (including shared annexe),Hostels,LA/HA stock,Private sector leased (by LA or HA),Other types (including private landlord),Total in temporary accommodation,"Number per 1,000 households.1",Duty owed but no accommodation has been secured at end of March 2018,Unemployment,Unemployment rate (%),Area Code,Total_y,Attendance Allowance,Bereavement Benefit/Widow's Benefit,Carer's Allowance,Unnamed: 6,Unnamed: 7,Disability Living Allowance,of which children,of which working age,of which pensioners,Discretionary Housing Payments,Employment And Support Allowance,Housing Benefit,Incapacity Benefit,Income Support,Unnamed: 17,of which incapacity benefits,of which Lone Parent,of which Carer,of which Others,Unnamed: 22,Jobseeker's Allowance,Unnamed: 24,Unnamed: 25,Pension Credit,Personal Independence Payment,Unnamed: 28,Unnamed: 29,Severe Disablement Allowance,of which working age.1,of which pensioners.1,State Pension,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Winter Fuel Payments
LC,Lab/Grn/LD,22,18,2,,8,1,E07000082,SW,,50.732,38,--,--,--,--,--,39.0,0.77,--,--,26,76,11,--,--,--,--,15,0.3,--,1800.0,2.77713172,E07000082,305.01367302708434,10.550327260420527,0.8100605917598321,2.827342634418788,,,11.90775067066848,2.330596700002035,5.180589083926801,4.407388411428451,0.116976,19.75303932500358,23.306717,0.0,1.8340346163169758,,0.0273656683486619,1.2234163067186201,0.45565580490121904,0.12791942060667977,,0.7076627725002285,,,6.841721917247562,10.589098997062004,,,0.23454400063000339,0.04518335370451832,0.18936064692548507,211.04393090070764,,,,,,,4.49046634034868
LC,Con,52,11,5,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2056.275280928797,78.9161786424756,5.348034574197054,27.53164578430471,,,91.76492940226387,21.39814019606893,34.91031827052663,35.48986713064021,1.2995999999999999,136.98920466611662,181.450497,0.17832507804443576,18.297554997377244,,0.16557743727118598,11.303457159531726,5.896882824648586,0.9219958944583443,,11.518274745150556,,,51.54825825456171,89.5227118127258,,,1.1778566214117168,0.10146569971833465,1.076390921693382,1331.9237266061537,,,,,,,28.808482744014146
LC,Con,37,1,2,,,2,E07000205,EE,,55.565,31,--,--,--,--,--,37.0,0.67,25,9,10,81,--,--,--,--,--,7,0.13,6,,,E07000205,374.18510215012316,15.607370178130365,0.949989008776411,3.9774470359832104,,,13.762265609038211,3.0921897342199,4.977662603243858,5.7021302858771925,0.162477,18.51043464681211,24.854402,0.053437956588952215,2.3284566671125666,,0.025837039218248363,1.4037830134498388,0.8016090298018318,0.0896378186264574,,1.0565969341868153,,,8.28855774753362,13.794264367781519,,,0.19901563696588728,0.01129583842612958,0.1877197985397577,264.9134548755072,,,,,,,5.726932485706232
LC,Lab,6,65,3,,,1,E08000024,NE,,123.214,79,--,--,--,--,--,84.0,0.68,7,20,539,650,--,--,--,--,--,--,--,32,7500.0,5.5415584099999995,E08000024,894.6076015665135,32.56488884204952,2.3352296224646096,21.39676799582607,,,61.31775577598403,11.17156112916862,18.198814988824502,31.888953160506954,0.406932,101.4164398438297,118.718466,0.07176871605981197,16.234029623705386,,0.1603127530283282,8.778067016858945,6.529975693415533,0.7534889291554777,,14.4832179296089,,,31.784313885267665,65.50378433801647,,,0.7665600981408569,0.06777503055677749,0.6987850675840794,418.2016256585732,,,,,,,9.405821236987135
LC,Con,60,1,9,,1,"RA 8, Ind 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,2614.857144662446,87.85079118709362,9.157268542650531,27.48158228141059,,,102.20324436652076,31.561457611180277,43.21745180175096,27.549640508804664,2.379714,143.5760660827811,296.710936,0.0,18.97248751196997,,0.06600364031984879,14.04107637724435,4.150504967425716,0.760847007135057,,11.954454984462279,,,55.041458156084026,75.1535314541059,,,1.7857915648291705,0.09036670740903666,1.695424857420134,1744.7881193374817,,,,,,,37.80169919305647
LC,Con,36,1,1,,,2,E07000214,SE,,35.204,39,--,--,--,--,--,47.0,1.34,7,12,13,79,--,29,7,--,--,39,1.11,--,1100.0,2.69229477,E07000214,191.93688402299207,5.941040828838013,0.7509706576853512,1.8715426035057523,,,6.851780626982082,2.036022260727769,2.997739389425565,1.8228028358036714,0.111083,10.10082374293026,15.728684,0.0,1.1451461500616174,,0.0,0.9077452752057582,0.22270195985894592,0.030969159653927672,,0.8643765302671556,,,3.966696815350398,5.593752019615763,,,0.09559908617187413,0.0,0.09559908617187413,136.06899915277126,,,,,,,2.8463888088125593
LC,LDm,9,,45,,,,E09000029,L,,85.719,145,40,34,7,--,--,231.0,2.69,52,93,47,423,63,38,183,86,199,569,6.64,--,5200.0,4.62983096,E09000029,410.5067610594789,13.234853431606119,1.508676376797368,6.520252204274839,,,22.530842983843577,6.518563313642321,10.248404474968172,5.8018575445688105,0.411504,26.694038939626456,60.762645,0.0,3.2395825864268692,,0.04623746795694323,2.2188333143157726,0.8732215006363758,0.10889472208742478,,1.2779113654070848,,,14.005515601356835,16.943546558805934,,,0.34393857579831844,0.04518335370451832,0.2987552220938001,237.54745258505056,,,,,,,5.486000850484918
LC,Con,32,5,,8,,2,E07000113,SE,,60.565,159,5,--,--,--,--,168.0,2.77,37,100,133,438,46,--,57,--,31,150,2.48,--,3100.0,4.47443659,E07000113,402.8229408866979,12.45862544496164,1.0603836803785542,9.429197185991308,,,28.237612851770944,8.276711937908086,11.055763210789111,8.934046895074427,0.480652,34.13640921486351,51.478,0.0,7.050780360947158,,0.035193211570657086,4.49651105584491,2.175605615221144,0.31680002065088775,,4.798871166543026,,,11.316830331827134,19.930966378575206,,,0.21151393486340359,0.022411777752108456,0.18910215711129513,217.53790252321124,,,,,,,4.695195812764719
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5900.0,5.196154389999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06000011,755.6576643179335,33.157794585771086,1.7740484445012614,13.592931111773694,,,41.54368314050913,8.777040356482468,5.593972742454227,27.065581744912464,0.677115,89.45726623326836,88.599763,0.1788866194617541,10.17506563116983,,0.2132010048358935,6.051501249257911,3.3737017699513467,0.4701331312366542,,7.5028836426174585,,,25.864553795457333,68.36116837899338,,,0.8564476138279906,0.21434065251289391,0.6421069613150967,365.5903086856338,,,,,,,8.325748434948371
LC,Con,30,25,2,,,,E06000030,SW,R,94.492,70,--,--,--,--,23,102.0,1.08,35,32,151,320,--,--,104,187,--,295,3.12,--,4800.0,4.05637503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E06000030,463.048671631303,13.725256010351849,1.5632127677141687,8.008473798017592,,,27.78753514389582,7.636323675400912,11.122392048977442,9.046130682342334,0.49075,40.18320225524124,50.137365,0.0,5.119718713099389,,0.06347195967379093,3.6397424794995548,1.2654257236186097,0.15295460310852432,,1.9097607039986841,,,16.044524144356384,24.935719449784997,,,0.2940894768827717,0.01120328164271871,0.282886195240053,266.841352700938,,,,,,,6.007711467022181
LC,Lab,6,51,,,,,E08000008,NW,,98.179,192,11,8,--,10,--,230.0,2.34,42,143,53,468,50,--,62,--,--,112,1.14,--,5000.0,4.59001405,E08000008,634.7845822947639,19.88819493523959,1.978579830994475,12.047919677599467,,,42.357528024077105,6.763729054690998,16.721560669930298,18.864530084619847,0.527283,76.24167671127066,81.105602,0.06878106752457663,8.824934237702323,,0.06646418883990927,5.543627151108687,2.8358929314778787,0.38852987203846406,,6.2294085184455525,,,20.209645671381953,40.452478630094994,,,0.4950207002697064,0.03388751527838874,0.46113318499131767,317.36242255788414,,,,,,,6.99510673227944
LC,Con,20,7,,3,,,E07000199,WM,,32.559,73,--,--,--,--,--,76.0,2.33,11,8,23,118,5,--,--,8,--,13,0.4,8,1400.0,3.6415217299999996,E07000199,195.53239247769616,6.1065147270148765,0.568017494963229,4.039555243955404,,,11.758958633530924,3.0758754848329697,3.1857429120521394,5.48643705508109,0.159093,17.218562455439304,18.904762,0.0,3.177679783396961,,0.022875988385209555,2.0853407561122994,0.960048300454051,0.10185609368083712,,1.116667498112179,,,5.6948088604107685,12.85038635261457,,,0.13862911444639103,0.04505299203774245,0.09357612240864858,111.42234747923797,,,,,,,2.3764098345735927
AA,Con,32,,7,,,3,E07000215,SE,,35.964,18,--,--,--,--,--,21.0,0.58,--,--,12,38,--,13,22,--,--,35,0.97,--,1200.0,2.90923153,E07000215,204.05595096907578,6.443055799658163,0.7199198184591641,2.0461678352718233,,,8.488732201145048,2.29102132120498,3.9085867654428386,2.31788861114241,0.160828,10.78955733661834,19.257286,0.0,1.359127590974389,,0.0,0.9879278573351515,0.32380935727811594,0.03640517129517099,,0.6352298829995063,,,3.9236513110233395,5.989641570267709,,,0.19108578546801352,0.0,0.19108578546801352,141.0409461762506,,,,,,,3.0107216609396774
LC,Con,35,2,15,1,1,2,E07000190,SW,,50.296,125,--,--,--,--,--,133.0,2.64,10,26,37,206,9,--,14,--,--,23,0.46,25,,,E07000190,307.22264544618724,11.327627215336156,0.9107561277070058,3.596195684158213,,,14.96107834840388,2.7536702327904594,6.4694891400598475,5.7481467108605075,0.185905,21.031391646596564,25.679588,0.0,1.9716668336909255,,0.01703851362320495,1.3071515995723708,0.601090534929036,0.028192095929055472,,0.722681699348594,,,7.993389631764732,12.424415983899063,,,0.17718078184019861,0.03388751527838874,0.14329326656180988,201.71899352401886,,,,,,,4.521774969423036
LC,,23,,17,,,6,E07000045,SW,,57.286,22,--,--,--,--,--,23.0,0.4,14,31,27,95,7,9,--,22,--,38,0.66,--,1800.0,2.67098142,E07000045,399.4559336423633,16.05535877134774,1.2206510712555472,4.989653068862553,,,18.941232840837067,3.861052319532696,7.255242257396058,7.822853398214461,0.217262,25.45201396335504,33.60793,0.0,3.0982622482244753,,0.03042827146658832,1.965809230773444,0.954256866686146,0.15128084841306003,,1.4824632340935104,,,10.97299721689761,14.35065547729715,,,0.33159747685538826,0.0,0.33159747685538826,262.8840887434748,,,,,,,5.851767529862354
LC,Lab,22,28,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,E06000020,WM,,69.948,44,--,--,--,--,--,52.0,0.74,--,--,51,118,--,6,12,16,--,34,0.49,--,3900.0,4.4754634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E06000020,480.99331664528574,16.157998305878213,1.340699470085496,10.512266367141558,,,34.353912470885255,7.248218691110216,12.806183978872307,14.291414810689053,0.652126,49.844993231529685,68.491339,0.017579969288588793,8.261347115398314,,0.05140772639104589,4.8394989432137026,2.9232689850494578,0.45723971695868304,,4.528216731718422,,,14.757280098548254,28.748991754450905,,,0.38320815605922876,0.10146830695167018,0.28173984910755856,237.78082969023427,,,,,,,5.162528284067575
LC,Con + Ind,25,4,1,20,,"Ind 7, RA 3",E07000076,EE,,64.347,101,--,--,--,--,--,102.0,1.59,28,40,130,300,19,--,118,--,--,139,2.16,--,3300.0,5.57667572,E07000076,562.6249765579554,23.374618570373475,1.1658989468150571,9.19489358131502,,,31.696042850352423,6.176550620820528,11.20861505419905,14.296164122610936,0.4262,42.37751908564488,59.657106,0.03562840683140452,6.537481022258483,,0.03834756806878899,3.905166927041724,2.3074150201492163,0.32179309801025197,,5.434066331132866,,,17.942008394419453,24.776382684055136,,,0.54755875500381,0.03388751527838874,0.5136712397254213,332.1767953217206,,,,,,,7.2827766080328065
LC,Con,38,,9,,,1,E07000093,SE,,50.542,50,--,--,--,--,--,53.0,1.05,--,9,--,69,--,19,58,--,--,78,1.54,--,1700.0,2.53702012,E07000093,296.8152098935515,9.372195888527354,0.8877511050425456,3.366947660807874,,,11.741663934912777,2.928770329903586,5.060131326927778,3.767673663522203,0.237377,16.093120402807873,25.929049,0.0,2.138702850489144,,0.0,1.4344916199574396,0.6358429695394,0.07667058196817304,,1.0214606177371928,,,5.929672623813792,10.706026961019706,,,0.16466409757929998,0.022357025852062586,0.1423070717272374,204.89495152064953,,,,,,,4.331626230164431
LC,Con,33,,3,,,2,E07000083,SW,,38.403,55,--,--,--,--,--,61.0,1.59,--,--,30,107,6,--,--,--,--,11,0.29,11,1200.0,2.56824177,E07000083,222.69689319879214,7.694542705266414,0.7022333230682414,2.4103376798584653,,,8.950646784982645,2.0316889511995537,3.542785105562034,3.376235421561216,0.131752,11.635459863373297,18.738924,0.0,1.9266461476337162,,0.013150130083429261,1.3410433524774379,0.5070991669586967,0.059931692788433424,,1.0336609240674406,,,5.033662789179399,7.671854779177293,,,0.15456477535568605,0.02259167685225916,0.1319730985034269,153.26787712174573,,,,,,,3.344730305083796
LC,,19,6,,28,,3,E07000114,SE,,63.819,169,--,--,--,--,6,184.0,2.88,29,232,313,758,53,--,14,--,95,168,2.63,18,3700.0,5.067506079999999,E07000114,466.5633528666818,16.726634119623842,1.1058215099337527,9.335899099020304,,,31.12950892646397,6.609315367393774,13.18067411888319,11.3528776238176,0.454853,40.52612660355768,59.507148,0.0,6.5829307084815,,0.03566979466201562,3.8677237510928815,2.3818836105040595,0.31480547415733523,,6.055059094435018,,,16.686252648880515,22.85372178049772,,,0.5402963257255462,0.09036670740903664,0.44992961831650957,249.37865713479937,,,,,,,5.680443915262493
,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06000014,373.63379659189405,16.298682821598426,0.9352152639125916,5.696216963177254,,,24.281098893811347,4.049581139232464,8.825129953389155,11.398311688686102,0.332565,33.9991088226042,38.236215,0.01798638876742143,4.608347954260586,,0.05666261172922156,2.955268140319998,1.331328510081179,0.2730220069000749,,3.3890555617433615,,,10.473978652403545,17.30485887853143,,,0.3023802714023405,0.05647919213064791,0.24590107927169255,213.0530033714197,,,,,,,4.7050827482618836
LC,LDm,15,3,21,,,,E07000102,EE,,37.574,31,5,--,--,--,5,44.0,1.17,9,7,5,65,--,--,41,--,12,53,1.41,--,1500.0,3.1511767099999997,E07000102,202.7282513356562,6.953354922156802,0.6733213773422461,2.2589297729517552,,,7.910791664987655,1.9673600729890806,3.3444203421635037,2.605693052800656,0.188725,11.579645403507506,23.767793,0.0,1.7630370097719266,,0.0,1.2180968982364457,0.4730863089146356,0.07071378698944765,,1.3761310322209164,,,5.195755775105968,6.161256784153701,,,0.13112036308378947,0.0,0.13112036308378947,131.87835809012438,,,,,,,2.890031140249539
LC,Con (minority),19,14,,,,17,E06000034,EE,,67.061,158,40,8,--,--,6,216.0,3.22,30,58,21,325,--,33,49,--,42,145,2.16,30,3900.0,4.4719456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E06000034,352.6389739093642,11.632113741149245,1.0914216451847791,7.198193666159193,,,21.631192343089523,6.195504775876778,7.96235296659426,7.466631295085228,0.567649,29.775515170933957,52.766697,0.0,6.584744034555485,,0.03770974845493345,5.0801432656454955,1.2676853280154832,0.20719928816264963,,4.546613631240645,,,11.142307647817937,16.252185929471814,,,0.20104907859828797,0.011233264826077163,0.1898158137722108,185.13907222531427,,,,,,,4.110218795849134
LC,Con,48,,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,E07000115,SE,,51.69,68,--,--,--,--,5,77.0,1.49,14,16,55,162,--,--,--,--,30,35,0.68,8,2200.0,3.36597613,E07000115,305.5939151046141,9.912958668241844,1.1621250019796772,4.554925483038906,,,14.7966824460548,4.3332628549857,6.34240111100208,4.129705634724572,0.284178,17.938283564262644,35.5849,0.0,3.1786607210895266,,0.023168173906640582,2.2622191361482358,0.7552494583037411,0.14280603915310686,,2.0177401015299044,,,6.279982024526095,10.804197934208783,,,0.22446755980559585,0.03388751527838874,0.19058004452720712,194.71768036850713,,,,,,,4.1371332313691935
MC,Con,20,,8,1,,7,E06000027,SW,,61.563,182,--,--,--,--,--,190.0,3.09,78,66,269,603,27,21,--,--,13,67,1.09,31,2300.0,3.7071882799999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E06000027,490.0584826765757,18.608414733048704,1.2366111765210102,7.95449281010579,,,30.23438015782425,5.373940943685192,12.89591006339929,11.97037627263419,0.427447,48.07919533294447,62.080806,0.017930544869566564,6.223108420156472,,0.059791134751373265,3.9214676755229267,1.8114835870751234,0.44208868006822505,,4.024172288444695,,,17.418824094411978,22.947098419858328,,,0.41151277013498305,0.03383667422834615,0.3776760959066369,264.34523235853817,,,,,,,6.049256569717338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,4.8538960200000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06000020,291.76972951204914,10.396872605647554,0.6979290913133408,5.863793169594304,,,21.04061966610468,3.0251063532200853,5.307045178276063,12.66005712971958,0.456718,33.69117985269766,32.566715,0.07170821850380252,4.247913540325838,,0.13824651049366984,2.304072618088715,1.553274288027774,0.2231301578342341,,1.723976064537592,,,8.890632612051853,24.963721897597008,,,0.2824320483805816,0.04518335370451832,0.23724869467606327,143.6486816559122,,,,,,,3.226836089382755
AA,,18,1,3,5,2,7,E07000046,SW,,29.876,33,--,--,--,--,--,35.0,1.17,27,10,42,114,6,10,--,--,--,19,0.64,--,1000.0,3.05588714,E07000046,213.3268952428514,7.216244750278639,0.447061449525951,3.009521379479487,,,10.49174933810613,2.0551284297111474,4.382633798510289,4.054197560714415,0.076763,15.892107937024692,17.369674,0.0,1.7564496161811232,,0.010672788817881453,1.0271905259456533,0.5949376155510038,0.10492978915205868,,1.0484509665854114,,,5.83628850989276,8.06475945896747,,,0.1064598728756913,0.0,0.1064598728756913,138.9608458909174,,,,,,,3.0505190730166487
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC,Lab (minority),5,22,1,,,17,E09000030,L,,128.616,89,62,260,14,--,--,437.0,3.4,109,15,37,598,--,--,456,985,628,2201,17.11,46,11500.0,7.26463606,E09000030,610.4621657006857,13.521753861816675,1.8185537485024479,17.905173784240226,,,35.235628683987265,9.472462875496191,17.024352742137776,8.794669398567848,1.799508,73.15367140833789,262.404193,0.03474110934326609,12.20150746215069,,0.13832133849306072,6.55359108623504,4.8260449326949235,0.655834000027009,,9.107914435637287,,,39.16114574485758,31.211705527017415,,,0.18557985073538505,0.04473099872080605,0.140848852014579,109.20019156466252,,,,,,,3.520897519396915
LC,Con,34,26,3,,,,E08000009,NW,,100.405,109,17,13,13,--,--,160.0,1.59,--,--,68,259,--,25,45,--,7,83,0.83,62,4300.0,3.62890576,E08000009,546.3377468917733,19.816911501719144,1.713089457809849,7.983150328711422,,,30.23895986738331,5.723930586888879,11.339179313522765,13.17424548284003,0.470491,48.46327948008828,57.065256,0.0,5.093248762570247,,0.03805716416639108,3.1230258787971734,1.681914626529253,0.23738190390996777,,3.2547506086156868,,,17.131458720089576,28.465586828699983,,,0.31813078204293893,0.03388751527838874,0.2842432667645502,319.1482647540726,,,,,,,7.175168799970231
LC,Con,43,2,2,,,1,E07000116,SE,,49.904,37,--,--,--,--,--,43.0,0.86,11,5,23,82,5,--,26,--,15,46,0.92,--,1900.0,3.04974119,E07000116,266.82365969597686,8.606658903169052,0.9018689504028898,2.9242129774063574,,,11.453223517749446,2.6920473589294547,5.667094333231057,3.115933276413021,0.200184,17.301558005332907,34.073225,0.0,2.244075535991801,,0.0,1.4969132238262102,0.611563398948236,0.1233504863778422,,1.75642363303859,,,5.95456770878714,8.52397596754945,,,0.1206276433980036,0.0,0.1206276433980036,169.06649245961782,,,,,,,3.696565393533409
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3303.1438056695106,115.98666511943438,8.880699905067154,72.04612591604307,,,209.3373690194442,39.783294998465806,71.42038063083301,98.02749293641871,3.5803350000000003,354.6962127566011,447.8476959999999,0.2522856670950512,55.68279877811541,,0.4356744459296392,31.887554053117587,21.183349263016108,2.143156314023306,,50.120022114314736,,,117.6997040142997,220.2476914843221,,,2.613093793043029,0.14656431833944866,2.46652947470358,1607.7856117639753,,,,,,,36.367494337755616
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1360,1105,301,20,38,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,Con,23,,4,,,12,E07000077,EE,,34.896,35,--,--,--,--,9,49.0,1.4,--,--,21,75,--,--,9,--,--,12,0.34,--,1200.0,2.5171543300000003,E07000077,188.19952639113103,6.7312859326145755,0.7275696596177323,1.6508190650369634,,,6.668948127275065,1.66844632706769,2.571004816843056,2.4431088620013304,0.10619,7.874887170297329,15.726928,0.0,1.051698388570928,,0.0,0.7461606774362913,0.25148157922918557,0.04788656477151552,,0.6025997213810026,,,3.894156912017934,4.673934129934861,,,0.04791754930545855,0.0,0.04791754930545855,135.6022449424038,,,,,,,2.840346792675403
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700.0,4.27862189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,Con,29,,9,,,,E07000180,SE,,53.002,15,--,--,--,--,--,19.0,0.36,12,9,12,52,--,5,--,--,--,10,0.19,--,1800.0,2.4842204999999997,E07000180,287.8048173093898,9.265818739368331,0.9410299782906146,2.9113442678739236,,,11.48566368075031,3.225892371364832,4.93717988353498,3.340272643943774,0.128267,14.271612819703893,27.411401,0.0,2.181354431153082,,0.0,1.5814996735443319,0.5177546897844275,0.06434090223077524,,1.0767901899425287,,,5.152287455736119,8.449737035060746,,,0.14301089453652632,0.0,0.14301089453652632,200.06506012641245,,,,,,,4.321439690561291
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9441.874550492634,380.33285369245294,25.91525467665322,176.96970099618594,,,615.9441762358186,103.65252051010965,157.42419330687693,353.8623173678253,9.909910000000002,1019.0943947671781,991.588163,1.7059985038590746,130.56912534854263,,2.020424575886329,77.71754943861724,44.56861722806828,5.710587944805258,,90.15397974838056,,,306.7930482298664,690.2451120449422,,,10.300746936559104,1.8400718735581587,8.460675063000943,4882.035956999643,,,,,,,110.3161293125527
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15424.124264648251,548.7854672707052,46.01638632870861,294.277834473288,,,845.1614489513083,197.23913572015215,272.4908073875862,374.9749699696194,15.406519,1403.3183043864021,1857.2958029999998,0.6056084576034036,235.38760154446058,,2.076016434576648,148.521872769073,73.87391331549166,11.01125900288278,,212.9572046677784,,,513.4528135105892,855.9577997061932,,,11.65316130270823,2.135460981538949,9.517700321169281,8397.689550471221,,,,,,,186.1587615772864
LC,Lab,7,53,,2,,1,E08000036,YH,,146.65,230,7,--,7,--,15,265.0,1.81,55,62,270,652,32,--,6,102,--,140,0.95,33,8100.0,4.81589123,E08000036,951.0824088217853,27.30792682941886,2.616839987292336,20.01020639839533,,,73.96702273977162,12.298810367134926,25.192781647225434,36.41868202287617,1.06154,106.79088480729062,110.74077,0.07169735996810853,14.332761076924886,,0.05953547242012111,8.769438269282317,4.904429830048532,0.6487698693435857,,10.734083596675971,,,25.38420657713765,55.8080569068217,,,0.7419823681086782,0.0,0.7419823681086782,490.63984974146916,,,,,,,10.874580432510397
LC,Lab + LD,25,28,2,3,,2,E08000030,WM,,112.53,147,22,16,17,--,--,214.0,1.9,11,13,28,266,5,--,69,36,--,112,1,157,8000.0,6.11339098,E08000030,795.1490946366262,32.16455616318995,2.3623483702642605,19.671846820461795,,,53.77802974694393,10.254320435251925,19.64912413563168,23.86961793741969,1.089326,80.03688013154874,106.149082,0.07167564289672052,16.9625897202192,,0.1356640537051682,10.179362231425324,5.8878150283719295,0.7523789090005869,,12.409375449791819,,,31.20042889245827,42.11835642910105,,,0.6823000154607671,0.1242542226874254,0.5580457927733418,387.7611336780875,,,,,,,8.69116557620217
LC,Lab,16,44,,,,,E09000031,L,,107.583,189,207,123,33,30,7,586.0,5.45,94,253,196,1129,56,142,240,592,1205,2235,20.77,26,7600.0,4.90805225,E09000031,568.5509051798675,13.936453411855918,1.6145115899677944,11.17509047895087,,,31.82677488484534,7.110067104339844,14.841594989225221,9.905574500852602,1.196015,56.247443162395925,170.52507,0.03462166545063207,9.55854501079509,,0.1043868407693001,6.642638061487476,2.3192073705120966,0.47642279803933724,,10.73171117201542,,,28.11535971141324,26.076948521299013,,,0.31756603799237176,0.03388751527838874,0.28367852271398303,202.00310478250339,,,,,,,5.191689750382446
LC,Con,41,19,,,,,E09000032,L,,138.621,250,204,174,43,80,67,822.0,5.93,18,59,116,1015,165,139,566,554,337,1761,12.7,123,7700.0,3.90241959,E09000032,594.4891318210139,12.437774712679502,1.3955281451311663,8.82266238375378,,,30.95224966377305,7.609610291453596,14.628923224026094,8.755861801506336,1.218109,55.1644007501984,193.068233,0.07139332096867648,8.814015863333115,,0.07814804645908409,6.192191941911968,2.066682209150494,0.4892316521362224,,8.181425384609561,,,28.540390834518586,22.158413167631643,,,0.3654957834001906,0.04518335370451832,0.3203124296956723,217.53790252321124,,,,,,,5.76113728780501
LC,Lab,1,45,12,,,,E06000007,NW,,90.647,248,--,--,--,9,--,267.0,2.95,64,29,49,409,12,--,29,--,--,41,0.45,62,4300.0,3.99474198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E06000007,505.3262783802193,18.278256074244265,1.6857591519740638,8.204826845837905,,,32.03896197198292,6.0467621467409325,10.4672301709753,15.499489710338079,0.310153,42.904850382244554,44.432531,0.07392025734660918,4.057524547337516,,0.08378330746083,2.3484860090252146,1.503932140912555,0.1646225658732967,,1.734257857267004,,,13.35656796473165,29.54090389409572,,,0.5179794241527426,0.01129583842612958,0.506683585726613,301.746450171895,,,,,,,6.443335837109383
LC,Con,31,9,2,,1,3,E07000222,WM,,61.131,86,--,--,--,10,8,116.0,1.9,25,112,158,411,--,--,18,--,--,21,0.34,10,2000.0,2.69736432,E07000222,321.79314968502274,10.536347057345102,1.2053292936500977,3.460852886635755,,,14.451275402449497,3.184991107800284,5.930414781263267,5.335454332847122,0.142899,21.32286414949684,28.693079,0.0,2.40851834283252,,0.06149436254703217,1.5622449858091692,0.6295508207214248,0.14192956616502492,,1.6133272070631177,,,7.4868686309221015,9.668622284533235,,,0.18788658916872075,0.04518335370451832,0.14270323546420244,215.99558426286666,,,,,,,4.619695578059097
